SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE1268,CUST1268,PROJ008,008-D-124,2022-04-16,38700431,BRK006,Sold
SALE1269,CUST1269,PROJ009,009-C-112,2022-04-17,13188892,BRK005,Sold
SALE1270,CUST1270,PROJ008,008-D-143,2022-04-19,38228076,BRK010,Sold
SALE1271,CUST1271,PROJ008,008-B-118,2022-04-19,38794397,BRK007,Sold
SALE1272,CUST1272,PROJ009,009-B-116,2022-04-25,16064549,BRK012,Sold
SALE1273,CUST1273,PROJ009,009-D-125,2022-04-28,16969459,BRK009,Sold
SALE1274,CUST1274,PROJ008,008-C-104,2022-05-08,23936382,BRK009,Sold
SALE1275,CUST1275,PROJ009,009-C-126,2022-05-11,13634184,BRK011,Sold
SALE1276,CUST1276,PROJ008,008-D-137,2022-05-13,35191990,BRK003,Sold
SALE1277,CUST1277,PROJ009,009-A-102,2022-05-13,16532638,BRK007,Sold
SALE1278,CUST1278,PROJ008,008-C-146,2022-05-19,41825692,BRK008,Sold
SALE1279,CUST1279,PROJ008,008-C-112,2022-05-23,29774803,BRK015,Sold
SALE1280,CUST1280,PROJ009,009-D-129,2022-05-27,12319730,BRK009,Sold
SALE1281,CUST1281,PROJ008,008-D-120,2022-05-29,29710416,BRK012,Sold
SALE1282,CUST1282,PROJ008,008-C-105,2022-06-03,27666076,BRK006,Sold
SALE1283,CUST1283,PROJ008,008-C-155,2022-06-03,27836569,BRK009,Sold
SALE1284,CUST1284,PROJ009,009-C-120,2022-06-13,18739824,BRK013,Sold
SALE1285,CUST1285,PROJ009,009-D-120,2022-06-13,20256374,BRK003,Sold
SALE1286,CUST1286,PROJ009,009-A-103,2022-06-17,19058078,BRK012,Sold
SALE1287,CUST1287,PROJ009,009-A-109,2022-07-14,21079881,BRK003,Sold
SALE1288,CUST1288,PROJ009,009-D-126,2022-07-15,12549422,BRK010,Sold
SALE1289,CUST1289,PROJ009,009-B-117,2022-07-25,17119856,BRK003,Sold
SALE1290,CUST1290,PROJ009,009-C-134,2022-08-01,20529367,BRK010,Sold
SALE1291,CUST1291,PROJ009,009-D-127,2022-08-01,11219447,BRK004,Sold
SALE1292,CUST1292,PROJ009,009-C-114,2022-08-19,15722351,BRK013,Sold
SALE1293,CUST1293,PROJ009,009-A-132,2022-08-28,16686037,BRK009,Sold
SALE1294,CUST1294,PROJ009,009-A-120,2022-08-29,16506000,BRK006,Sold
SALE1295,CUST1295,PROJ009,009-D-109,2022-10-07,11924924,BRK002,Sold
SALE1296,CUST1296,PROJ009,009-A-126,2022-11-04,11852591,BRK005,Sold
SALE1297,CUST1297,PROJ009,009-A-128,2022-11-06,10189925,BRK003,Sold
SALE1298,CUST1298,PROJ009,009-C-125,2022-11-15,16689029,BRK003,Sold
SALE1299,CUST1299,PROJ009,009-D-105,2022-12-05,16092360,BRK003,Sold
SALE1300,CUST1300,PROJ009,009-C-124,2022-12-12,13670389,BRK003,Sold
SALE1301,CUST1301,PROJ009,009-C-116,2022-12-14,19700625,BRK013,Sold
SALE1302,CUST1302,PROJ009,009-D-112,2023-01-05,12475837,BRK003,Sold
SALE1303,CUST1303,PROJ009,009-B-132,2023-01-07,12393372,BRK006,Sold
SALE1304,CUST1304,PROJ009,009-B-114,2023-01-12,10019028,BRK001,Sold
SALE1305,CUST1305,PROJ009,009-C-113,2023-01-16,21749560,BRK009,Sold
SALE1306,CUST1306,PROJ009,009-A-111,2023-01-21,12083786,BRK010,Sold
SALE1307,CUST1307,PROJ009,009-D-115,2023-01-24,12028467,BRK009,Sold
SALE1308,CUST1308,PROJ009,009-A-119,2023-02-09,11254872,BRK004,Sold
SALE1309,CUST1309,PROJ009,009-D-121,2023-02-25,16908863,BRK004,Sold
SALE1310,CUST1310,PROJ009,009-B-125,2023-02-25,16392466,BRK012,Sold
SALE1311,CUST1311,PROJ009,009-B-120,2023-03-29,21624798,BRK002,Sold
SALE1312,CUST1312,PROJ009,009-A-115,2023-03-31,10465858,BRK011,Sold
SALE1313,CUST1313,PROJ009,009-D-106,2023-04-04,10082224,BRK011,Sold
SALE1314,CUST1314,PROJ009,009-D-103,2023-05-04,20107602,BRK013,Sold
SALE1315,CUST1315,PROJ009,009-A-135,2023-05-12,15253521,BRK010,Sold
SALE1316,CUST1316,PROJ009,009-A-130,2023-05-27,13382186,BRK011,Sold
SALE1317,CUST1317,PROJ009,009-A-127,2023-06-03,21141072,BRK014,Sold
SALE1318,CUST1318,PROJ009,009-C-123,2023-06-08,12288338,BRK002,Sold
SALE1319,CUST1319,PROJ009,009-A-105,2023-06-20,18973579,BRK002,Sold
SALE1320,CUST1320,PROJ009,009-C-122,2023-07-06,13162392,BRK002,Sold
SALE1321,CUST1321,PROJ009,009-B-118,2023-07-25,20051787,BRK010,Sold
SALE1322,CUST1322,PROJ009,009-B-131,2023-07-28,20613482,BRK004,Sold
SALE1323,CUST1323,PROJ009,009-A-124,2023-07-31,14808649,BRK015,Sold
SALE1324,CUST1324,PROJ009,009-A-106,2023-08-06,11515042,BRK003,Sold
SALE1325,CUST1325,PROJ009,009-D-128,2023-08-07,13243447,BRK014,Sold
SALE1326,CUST1326,PROJ009,009-A-125,2023-08-07,20897296,BRK007,Sold
SALE1327,CUST1327,PROJ009,009-D-111,2023-08-16,15732461,BRK013,Sold
SALE1328,CUST1328,PROJ009,009-B-129,2023-08-17,20658275,BRK001,Sold
SALE1329,CUST1329,PROJ009,009-B-122,2023-08-19,12851295,BRK008,Sold
SALE1330,CUST1330,PROJ009,009-B-126,2023-09-03,11156415,BRK001,Sold
SALE1331,CUST1331,PROJ009,009-B-108,2023-09-07,20958827,BRK001,Sold
SALE1332,CUST1332,PROJ009,009-B-124,2023-09-16,13901957,BRK010,Sold
SALE1333,CUST1333,PROJ009,009-C-117,2023-09-19,20062134,BRK010,Sold
SALE1334,CUST1334,PROJ009,009-C-102,2023-10-11,20459349,BRK006,Sold
SALE1335,CUST1335,PROJ009,009-A-133,2023-10-18,18627562,BRK003,Sold
SALE1336,CUST1336,PROJ009,009-C-101,2023-10-25,16474898,BRK009,Sold
SALE1337,CUST1337,PROJ009,009-D-114,2023-11-04,12035738,BRK003,Sold
SALE1338,CUST1338,PROJ009,009-B-101,2023-11-05,10043465,BRK003,Sold
SALE1339,CUST1339,PROJ009,009-C-132,2023-11-26,21800936,BRK005,Sold
SALE1340,CUST1340,PROJ009,009-B-105,2024-01-06,19144844,BRK012,Sold
SALE1341,CUST1341,PROJ009,009-C-127,2024-02-04,15960853,BRK014,Sold
SALE1342,CUST1342,PROJ009,009-B-135,2024-02-06,12305733,BRK013,Sold
SALE1343,CUST1343,PROJ009,009-B-104,2024-03-08,12684197,BRK011,Sold
SALE1344,CUST1344,PROJ009,009-B-109,2024-03-10,18283635,BRK014,Sold
SALE1345,CUST1345,PROJ009,009-B-134,2024-03-27,14026946,BRK009,Sold
SALE1346,CUST1346,PROJ009,009-A-121,2024-04-06,11484821,BRK013,Sold
SALE1347,CUST1347,PROJ009,009-A-123,2024-04-07,16319135,BRK009,Sold
SALE1348,CUST1348,PROJ009,009-B-103,2024-04-12,12330022,BRK015,Sold
SALE1349,CUST1349,PROJ009,009-C-107,2024-04-14,13646755,BRK006,Sold
SALE1350,CUST1350,PROJ009,009-C-135,2024-04-15,14469589,BRK003,Sold
SALE1351,CUST1351,PROJ009,009-A-114,2024-05-04,10560594,BRK013,Sold
SALE1352,CUST1352,PROJ009,009-D-122,2024-06-07,15744536,BRK003,Sold
SALE1353,CUST1353,PROJ009,009-A-110,2024-07-02,19617461,BRK007,Sold
SALE1354,CUST1354,PROJ009,009-B-107,2024-07-06,11556785,BRK008,Sold
SALE1355,CUST1355,PROJ009,009-A-122,2024-07-16,12628530,BRK001,Sold
SALE1356,CUST1356,PROJ009,009-C-105,2024-07-18,16601352,BRK014,Sold
SALE1357,CUST1357,PROJ009,009-C-110,2024-07-25,20578965,BRK004,Sold
SALE1358,CUST1358,PROJ009,009-D-135,2024-07-30,13726283,BRK013,Sold
SALE1359,CUST1359,PROJ009,009-C-118,2024-08-17,20499405,BRK014,Sold
SALE1360,CUST1360,PROJ009,009-A-118,2024-08-22,15132618,BRK012,Sold
SALE1361,CUST1361,PROJ009,009-D-113,2024-08-24,19656126,BRK008,Sold
SALE1362,CUST1362,PROJ009,009-D-101,2024-09-09,13618417,BRK003,Sold
SALE1363,CUST1363,PROJ009,009-B-112,2024-09-09,14727572,BRK007,Sold
SALE1364,CUST1364,PROJ009,009-A-131,2024-09-10,18240506,BRK002,Sold
SALE1365,CUST1365,PROJ009,009-A-108,2024-09-14,17129295,BRK002,Sold
SALE1366,CUST1366,PROJ009,009-C-131,2024-09-16,18913236,BRK012,Sold
SALE1367,CUST1367,PROJ009,009-D-134,2024-09-18,19498437,BRK015,Sold
SALE1368,CUST1368,PROJ009,009-A-104,2024-09-18,14947586,BRK005,Sold
