SalesID,CustomerID,ProjectID,PropertyID,DateOfSale,SalePrice(INR),BrokerID,Status
SALE1268,CUST1268,PROJ008,008-B-155,2022-04-06,36084210,BRK001,Sold
SALE1269,CUST1269,PROJ008,008-B-144,2022-04-08,43648626,BRK004,Sold
SALE1270,CUST1270,PROJ008,008-C-129,2022-04-28,26241364,BRK014,Sold
SALE1271,CUST1271,PROJ008,008-C-137,2022-05-03,31404277,BRK001,Sold
SALE1272,CUST1272,PROJ008,008-B-113,2022-05-06,26718714,BRK008,Sold
SALE1273,CUST1273,PROJ009,009-A-128,2022-05-11,15272512,BRK010,Sold
SALE1274,CUST1274,PROJ008,008-A-132,2022-05-13,31550042,BRK012,Sold
SALE1275,CUST1275,PROJ008,008-A-143,2022-05-19,34239382,BRK011,Sold
SALE1276,CUST1276,PROJ008,008-A-107,2022-05-26,30654765,BRK014,Sold
SALE1277,CUST1277,PROJ009,009-D-111,2022-05-31,16050756,BRK003,Sold
SALE1278,CUST1278,PROJ008,008-A-115,2022-06-01,34066633,BRK003,Sold
SALE1279,CUST1279,PROJ009,009-B-117,2022-06-09,20799012,BRK012,Sold
SALE1280,CUST1280,PROJ009,009-A-116,2022-06-17,18033610,BRK001,Sold
SALE1281,CUST1281,PROJ009,009-C-113,2022-06-23,13982459,BRK001,Sold
SALE1282,CUST1282,PROJ009,009-D-130,2022-07-02,18661158,BRK002,Sold
SALE1283,CUST1283,PROJ009,009-A-125,2022-07-07,10206132,BRK007,Sold
SALE1284,CUST1284,PROJ009,009-D-118,2022-07-08,16080897,BRK003,Sold
SALE1285,CUST1285,PROJ009,009-D-107,2022-07-11,19239250,BRK007,Sold
SALE1286,CUST1286,PROJ009,009-A-112,2022-07-15,17952223,BRK012,Sold
SALE1287,CUST1287,PROJ009,009-B-131,2022-07-22,18510854,BRK003,Sold
SALE1288,CUST1288,PROJ009,009-A-117,2022-07-23,14066496,BRK006,Sold
SALE1289,CUST1289,PROJ009,009-B-118,2022-07-26,20593918,BRK007,Sold
SALE1290,CUST1290,PROJ009,009-A-118,2022-08-07,19901462,BRK011,Sold
SALE1291,CUST1291,PROJ009,009-B-121,2022-08-10,14593865,BRK007,Sold
SALE1292,CUST1292,PROJ009,009-A-130,2022-08-12,14994459,BRK009,Sold
SALE1293,CUST1293,PROJ009,009-A-127,2022-08-17,10361547,BRK014,Sold
SALE1294,CUST1294,PROJ009,009-B-119,2022-08-23,11772421,BRK006,Sold
SALE1295,CUST1295,PROJ009,009-B-102,2022-09-24,14984415,BRK009,Sold
SALE1296,CUST1296,PROJ009,009-C-115,2022-10-01,20347623,BRK015,Sold
SALE1297,CUST1297,PROJ009,009-C-106,2022-10-29,17016273,BRK012,Sold
SALE1298,CUST1298,PROJ009,009-B-120,2022-11-05,21109713,BRK005,Sold
SALE1299,CUST1299,PROJ009,009-B-125,2022-11-07,15396736,BRK011,Sold
SALE1300,CUST1300,PROJ009,009-C-120,2022-11-18,11321315,BRK008,Sold
SALE1301,CUST1301,PROJ009,009-B-130,2022-11-25,17649142,BRK010,Sold
SALE1302,CUST1302,PROJ009,009-C-117,2023-01-10,16280937,BRK011,Sold
SALE1303,CUST1303,PROJ009,009-A-110,2023-01-11,15844619,BRK013,Sold
SALE1304,CUST1304,PROJ009,009-B-115,2023-02-19,17616049,BRK004,Sold
SALE1305,CUST1305,PROJ009,009-B-129,2023-02-21,13157603,BRK006,Sold
SALE1306,CUST1306,PROJ009,009-B-122,2023-02-22,16614771,BRK015,Sold
SALE1307,CUST1307,PROJ009,009-C-119,2023-02-24,20813777,BRK014,Sold
SALE1308,CUST1308,PROJ009,009-A-126,2023-03-22,18064183,BRK015,Sold
SALE1309,CUST1309,PROJ009,009-B-133,2023-04-17,21383583,BRK004,Sold
SALE1310,CUST1310,PROJ009,009-D-114,2023-05-07,20101549,BRK004,Sold
SALE1311,CUST1311,PROJ009,009-D-120,2023-05-15,10280475,BRK003,Sold
SALE1312,CUST1312,PROJ009,009-A-129,2023-05-20,16831850,BRK009,Sold
SALE1313,CUST1313,PROJ009,009-C-129,2023-05-21,19814625,BRK001,Sold
SALE1314,CUST1314,PROJ009,009-B-101,2023-05-27,17088036,BRK010,Sold
SALE1315,CUST1315,PROJ009,009-B-128,2023-06-21,14771287,BRK004,Sold
SALE1316,CUST1316,PROJ009,009-D-123,2023-06-22,19447201,BRK015,Sold
SALE1317,CUST1317,PROJ009,009-D-132,2023-06-24,15765299,BRK005,Sold
SALE1318,CUST1318,PROJ009,009-C-127,2023-07-01,15917185,BRK008,Sold
SALE1319,CUST1319,PROJ009,009-D-106,2023-07-10,15740837,BRK015,Sold
SALE1320,CUST1320,PROJ009,009-C-110,2023-07-11,17212800,BRK008,Sold
SALE1321,CUST1321,PROJ009,009-A-102,2023-07-14,19240167,BRK003,Sold
SALE1322,CUST1322,PROJ009,009-C-112,2023-07-18,18755564,BRK013,Sold
SALE1323,CUST1323,PROJ009,009-D-135,2023-08-05,16586526,BRK015,Sold
SALE1324,CUST1324,PROJ009,009-C-103,2023-08-27,16229955,BRK008,Sold
SALE1325,CUST1325,PROJ009,009-D-102,2023-09-06,17256148,BRK007,Sold
SALE1326,CUST1326,PROJ009,009-C-109,2023-10-14,16124527,BRK007,Sold
SALE1327,CUST1327,PROJ009,009-B-114,2023-10-20,21318874,BRK007,Sold
SALE1328,CUST1328,PROJ009,009-A-132,2023-10-25,17256641,BRK013,Sold
SALE1329,CUST1329,PROJ009,009-A-133,2023-11-10,11975683,BRK013,Sold
SALE1330,CUST1330,PROJ009,009-C-118,2023-11-15,14458993,BRK014,Sold
SALE1331,CUST1331,PROJ009,009-A-134,2023-11-22,21698511,BRK010,Sold
SALE1332,CUST1332,PROJ009,009-C-123,2023-11-23,17124570,BRK011,Sold
SALE1333,CUST1333,PROJ009,009-C-132,2023-12-08,21143920,BRK010,Sold
SALE1334,CUST1334,PROJ009,009-B-124,2024-01-23,11683447,BRK013,Sold
SALE1335,CUST1335,PROJ009,009-B-110,2024-02-01,17465922,BRK013,Sold
SALE1336,CUST1336,PROJ009,009-B-108,2024-02-06,16734132,BRK007,Sold
SALE1337,CUST1337,PROJ009,009-B-109,2024-02-08,19994728,BRK008,Sold
SALE1338,CUST1338,PROJ009,009-C-126,2024-02-10,13178655,BRK010,Sold
SALE1339,CUST1339,PROJ009,009-C-121,2024-02-13,13788851,BRK005,Sold
SALE1340,CUST1340,PROJ009,009-C-111,2024-02-16,11662026,BRK009,Sold
SALE1341,CUST1341,PROJ009,009-B-134,2024-02-17,21181901,BRK015,Sold
SALE1342,CUST1342,PROJ009,009-D-108,2024-02-20,14991109,BRK008,Sold
SALE1343,CUST1343,PROJ009,009-D-110,2024-02-26,18564775,BRK015,Sold
SALE1344,CUST1344,PROJ009,009-D-105,2024-03-01,21370628,BRK002,Sold
SALE1345,CUST1345,PROJ009,009-A-131,2024-03-08,12197452,BRK008,Sold
SALE1346,CUST1346,PROJ009,009-C-135,2024-03-09,12572216,BRK014,Sold
SALE1347,CUST1347,PROJ009,009-B-127,2024-03-20,12232596,BRK001,Sold
SALE1348,CUST1348,PROJ009,009-B-103,2024-03-20,15874510,BRK007,Sold
SALE1349,CUST1349,PROJ009,009-C-108,2024-03-22,20647806,BRK015,Sold
SALE1350,CUST1350,PROJ009,009-C-130,2024-03-24,15405279,BRK008,Sold
SALE1351,CUST1351,PROJ009,009-A-114,2024-04-19,14178282,BRK009,Sold
SALE1352,CUST1352,PROJ009,009-A-104,2024-05-18,17282436,BRK011,Sold
SALE1353,CUST1353,PROJ009,009-A-109,2024-05-23,19243580,BRK004,Sold
SALE1354,CUST1354,PROJ009,009-D-117,2024-05-25,12794931,BRK009,Sold
SALE1355,CUST1355,PROJ009,009-D-121,2024-05-28,17791577,BRK004,Sold
SALE1356,CUST1356,PROJ009,009-A-111,2024-06-03,21388860,BRK001,Sold
SALE1357,CUST1357,PROJ009,009-A-121,2024-06-11,15291064,BRK013,Sold
SALE1358,CUST1358,PROJ009,009-B-123,2024-06-23,17044665,BRK009,Sold
SALE1359,CUST1359,PROJ009,009-C-101,2024-07-07,20989222,BRK012,Sold
SALE1360,CUST1360,PROJ009,009-C-125,2024-07-08,18283980,BRK007,Sold
SALE1361,CUST1361,PROJ009,009-A-105,2024-07-24,15815161,BRK011,Sold
SALE1362,CUST1362,PROJ009,009-C-133,2024-07-31,12706640,BRK010,Sold
SALE1363,CUST1363,PROJ009,009-B-107,2024-08-14,15753008,BRK013,Sold
SALE1364,CUST1364,PROJ009,009-B-135,2024-08-19,12210710,BRK009,Sold
SALE1365,CUST1365,PROJ009,009-D-115,2024-08-21,17116213,BRK013,Sold
SALE1366,CUST1366,PROJ009,009-A-103,2024-09-09,20907730,BRK010,Sold
SALE1367,CUST1367,PROJ009,009-A-122,2024-09-13,18922451,BRK014,Sold
SALE1368,CUST1368,PROJ009,009-B-132,2024-09-26,15645637,BRK011,Sold
